feature_id,ACN2586_1,ACN2586_2,ACN2586_3,ACN2586_4,ACN2586_5,ACN2821_1,ACN2821_2,ACN2821_3,ACN2821_4,ACN2821_5,ACN3015_1,ACN3015_2,ACN3015_3,ACN3015_4,ACN3015_5,ACN3468_1,ACN3468_2,ACN3468_3,ACN3468_4,ACN3468_5,ACN3471_1,ACN3471_2,ACN3471_3,ACN3471_4,ACN3471_5,ACN3474_1,ACN3474_2,ACN3474_3,ACN3474_4,ACN3474_5,ACN3477_1,ACN3477_2,ACN3477_3,ACN3477_4,ACN3477_5,ADP1_1,ADP1_2,ADP1_3,ADP1_4,ADP1_5
ACIAD_RS01060,19.0641613806834,19.143606842157,20.8059671820358,20.773353471906,19.8541808930353,20.3390352863514,21.3468515940869,20.1656027868267,18.8536411532124,18.6632832843349,19.8041123985566,19.0195894288769,18.3503770740357,20.2775809702392,18.2040869145987,18.274416189797,20.0568851621097,20.186642190475,20.1240825261753,19.0353006803535,19.8106397392896,18.9931220278556,20.4205127561102,20.5047903867034,19.0417415104504,20.2890571413421,20.1626401984737,20.9511741183191,19.0812830581645,20.8562530392671,19.1429047940543,20.1606107379208,19.7817851355357,19.4569376762309,19.7746374461603,25.9786331922006,26.0312589590388,25.7669141640851,24.9657072735838,25.9827458430084
ACIAD_RS01055,25.4194063321215,25.2476775118417,25.4548387460772,25.5191400599408,25.4315053758683,25.4057324269762,25.3732783524134,25.4380412048135,25.3565554262068,25.5012764501537,25.618799447001,25.5289700824308,25.4773468852979,25.6237372133391,25.6449133864628,25.4089800348502,25.3984084625804,25.4161630231678,25.2527440757323,25.4834284198025,25.2632247907565,25.4102547946805,25.2594862109711,25.1573828284124,25.3337548207979,25.3088749066431,25.3087744527077,25.2470363880544,25.3242619591549,25.2160714194432,25.472804351177,25.4310090932101,25.5490445982481,25.4047473882822,25.3470371237457,25.3633278352218,25.4281165922758,25.3102909061463,25.3511611219645,25.3604228917671
ACIAD_RS01045,19.3681536595843,19.3562075926481,19.6233494631816,18.6252591137431,18.1825193560541,19.6225965559937,18.8979747465805,20.0309779251926,18.5302050172457,17.8949369008819,21.6089224467013,20.0421458742575,20.7396472653106,21.1673938684007,19.7377136817347,18.2995923315875,20.9555738807318,21.0788679403568,19.7475240408609,19.3549807368127,19.6526745445503,20.6415404147423,19.3608369841733,20.0049443881248,20.9525079014026,20.3324897398899,17.838113892458,19.0044014590492,20.3276015170365,21.1626413568981,19.159169996824,20.6153087400958,18.3286844253797,19.2143448945513,19.6860573698764,24.4070933750877,24.2359757017583,23.7458205273047,23.7683715187637,24.0513153186057
ACIAD_RS05305,19.1403013153992,19.5472750848604,19.7422124946027,19.8082704466951,19.1029364290577,18.9441706377962,19.2213971640845,18.2007629992212,19.0054709395424,20.3830608206078,19.130076411863,21.4143624438046,19.0882853148651,21.3949175858287,20.173927707311,19.6687251558766,19.8561292622579,20.121428487686,20.5241730761871,20.0185984873912,21.4730184949774,21.1041657197687,21.1396694986879,22.0451159066367,21.9691406037357,20.9041027277534,20.064597237811,18.8411620758402,18.7155009525219,19.158467687381,20.6198092049902,19.1296897091525,18.4799293773237,19.4957056394339,19.1151516186579,18.6141029166959,19.4971242782288,18.5955636568686,19.2383015963615,19.1847481941487
ACIAD_RS05300,29.6848171111233,29.7496577425755,29.6120312183323,29.7072330673913,29.6473482533569,29.9659679235254,30.0129460346154,30.0087327983478,30.0764574324167,30.0404674851944,29.9662997470501,29.917151738926,29.9618298045678,29.9133031689512,29.8649911844353,29.8625945102096,29.8433624389923,29.7792819153186,29.867043901506,29.9214094395551,29.8220314502542,29.844601361211,29.8570580117572,29.7274610634962,29.7447478749669,30.2255102784912,30.2089063914964,30.0699845241393,30.1972806254182,30.126227805522,30.2398685635908,30.0599267162087,30.1365738422572,30.1721578060367,30.1079486635468,29.6987177890154,29.6835591734035,29.737969441122,29.6159887014748,29.7472459692516
ACIAD_RS05295,27.5487112054756,26.9989430375362,27.5451723853029,27.5130028843201,27.5897096968054,27.4012547504662,27.4172145911072,27.5103696017412,27.542604856684,27.5571776362567,27.4846645511768,27.4500102216447,27.3514294200678,27.3226510498773,27.2451687832634,27.7342502705571,27.6842475106126,27.6150830552929,27.6121668551465,27.6102264866886,27.5664918007103,27.557248518406,27.533286429514,27.3519135913438,27.3905159058694,27.9149143952371,27.8408730397005,27.829410086949,27.7920914380787,27.7452770476072,27.5630566868179,27.4378446180486,27.5114964258343,27.5045046084234,27.5797441412024,26.7616666229219,26.7991446054639,26.9015580219686,26.7578390782227,26.8190401032349
ACIAD_RS05290,23.8590772186679,23.6177787954005,23.5647572153614,23.8440849610508,23.3692618888686,24.0098359269422,23.581873360381,23.7458037323578,23.6388370038925,23.5647514694323,23.1291733424897,23.5538724909775,23.1740739385014,23.3344619272831,23.3277517773208,24.0973376742061,23.8852340339485,22.9116186087652,24.1259398486919,23.9350338980253,23.903136159563,23.8862873748771,24.2422166398174,23.8200923096255,23.8530577075175,23.0185403955554,23.1658669679852,23.4410470445992,23.3066142490104,22.1700923362389,22.9160383391946,23.8743871611481,23.2235838395319,23.7413201743598,24.016120571254,22.2152455263993,21.2340113150341,20.6499039240777,23.3458982350372,22.4500537172891
ACIAD_RS05250,27.5702613637379,27.2803010991334,27.5583623887259,27.0625378149318,27.5709198325335,26.6954123497076,26.588366047862,26.7389709007416,26.7293938554743,26.6242659181883,27.6330456244365,27.5001307961338,27.6615306788595,27.6389119432784,27.7617607136645,26.8261117421025,26.7489046862237,26.7732691639078,26.7244014145344,26.8003989757781,26.5388673797028,26.6671305767713,26.4927167773938,26.5815196584799,26.5891113315469,27.5785227639914,27.7504232470759,27.4909078330908,27.5876439579484,27.557023304966,28.4197661417384,28.1499305213679,28.1068460831967,28.2916933384759,28.1860823680987,26.6579329527489,26.2791757094592,26.4069732283867,26.2928524449965,26.3975198442994
ACIAD_RS05225,29.5425049473421,29.5412331356444,29.5344557649328,29.6094051770737,29.5766852235412,29.5929414389232,29.7185573666968,29.6047394294037,29.5128799686205,29.6234668993123,29.6066873021578,29.6004594085538,29.5395984965123,29.5568055269522,29.7935589847804,30.0192840121986,29.9121176898197,29.9972476488514,29.9640696408772,30.0042043964275,29.882703909965,29.9539383868239,29.9171025132556,29.9757536346485,29.9248152193064,30.0228881880471,29.9487362295046,30.1476643092901,29.8962742461718,29.8075767771077,30.4673041521472,30.5001662437129,30.5223158567651,30.3943180369819,30.3888003259911,29.2550828624366,29.3743104241689,29.1401387791845,29.0628794148123,29.3088708006191
ACIAD_RS05220,23.6969036867675,23.7959273750317,23.64939941098,23.610195205506,23.6934140857102,23.5316221338112,23.1493078791523,23.3072778565224,23.453719593092,23.4800118556255,23.5713517995653,23.6627670886604,23.656518950721,23.3485094430083,23.4560626503642,28.0832988779544,28.5179831351748,28.4012333328947,28.0683506425587,27.3300275940898,27.2856647313944,27.5455296076059,27.5499806142045,27.2000056368632,27.0873434060166,24.2238667846167,23.8740202874522,24.449019490331,24.4933854314053,24.4775361827333,24.8683037984564,24.6942859850103,24.6470468912429,24.963766692274,25.0186964457499,23.6944113594719,23.6076589941356,23.4949030945418,24.5092767504918,24.3121362660303
ACIAD_RS05215,25.2610250624915,25.0824221153828,25.003926162092,25.1762762892289,25.181359870831,24.7133704259741,24.620969903857,24.9798080448125,24.507290901403,24.6667489064855,23.0172858441059,23.0413557845275,23.2625686797811,23.6211246323803,23.1221393238308,25.1316717284885,25.1132509854744,25.1922771419975,24.9904719597578,25.0459377220731,25.3470728743356,25.3217688998133,25.4253240981204,25.6611206839888,25.432696544979,24.6097084912518,24.8418490438736,24.320925134302,24.6307857031338,24.7860370945393,23.9298475798505,23.4556230107473,23.9471440360613,24.182586330777,23.4178655969531,25.3960773012857,25.2835000813988,25.1547418110285,25.0407654841401,25.4633639781905
ACIAD_RS05210,26.8899111918306,26.8881210201515,27.0152823983504,26.6430009272408,26.9070954417565,26.7358560392958,26.843791983252,26.7436604878307,26.9109736504585,26.8709830325251,27.0601737286711,26.938387056945,27.0911846597027,27.0069558451953,27.0177291450037,26.5680990307675,26.433397371293,26.5423091076902,26.6062620038984,26.6420719283424,26.5808322910702,26.5774180050594,26.907856830156,25.9285886952902,26.5404398336789,26.7433092506591,26.4887898439362,26.7647180082885,26.7340784896117,26.7690830118864,26.6297616514614,26.7634657277969,26.8899969353396,26.9236447038949,26.9477186154192,26.5818089148919,26.8056805111349,26.8036612551799,26.5805258678118,26.6075453297219
ACIAD_RS05205,25.2631116833657,24.7850273954223,25.1965943368642,25.0915612302281,25.2868526581521,24.0731097900605,24.6993533301326,23.5067526719439,24.7301473092336,24.4705911262257,23.7699555536537,23.8823372318507,24.1929350242928,24.0253962014764,24.1243084947492,25.3773350732049,25.2752206802992,25.286733577462,25.3063637652385,25.3205417735354,24.8438244536072,24.6441401742975,25.0123561737751,24.6466379205332,24.8971190511191,24.3356100082734,24.2242194168814,24.4609867123243,24.4022771043194,23.9527130915588,24.2669135649085,24.2879245837,24.3053070287057,24.2600452960081,24.327946208494,24.5226920254014,24.9273502321386,24.9943597923471,24.7451081555168,24.7435990711607
ACIAD_RS05200,28.4523005724985,28.328567799554,28.4323674287104,28.4633566006456,28.5644142005559,28.4180637622214,28.5135223296988,28.4984974137524,28.5880835303535,28.46104867176,28.6407781448781,28.5145181943301,28.5059252396929,28.5662050946598,28.4762773739057,28.6201000501361,28.4982665769278,28.5838347932789,28.5338526887731,28.4909706961587,28.3736641711086,28.2785618207981,28.3938451677308,28.2636782794865,28.3134722168711,28.5091507813375,28.4430404492009,28.4144511967233,28.4863441546338,28.4211961938856,28.4100549471735,28.3743272507335,28.4230345352829,28.4524369509797,28.4787997109246,28.3949121427781,28.4459641584782,28.5169493030414,28.4401762670851,28.3182774491254
ACIAD_RS05190,25.9464239254309,25.6064994017489,25.7987456398003,25.1687220712224,25.9469039632764,24.8566858907614,24.6665929830447,24.7879225904368,24.7930865332388,24.8322696716644,25.1026158730783,25.2576792665278,25.2630134611453,25.1191396420274,25.3753670140236,25.4785575816645,25.9338013718614,25.9616676347498,25.3734454052467,25.4696116944156,25.7463430342455,25.1594969324652,24.6501553357442,25.386535046112,25.8780619999321,25.8757066950767,24.8802676364114,24.7653855142212,25.5756344811918,25.0297169411792,25.9908157880675,25.0107213049129,24.9075581405265,24.9987139478333,25.5995710471003,26.0290970398908,26.113510678286,26.0622882042238,25.8742635403266,26.0055126230008
ACIAD_RS05185,26.209448037507,26.0667238141601,26.1611400253163,25.9888769468628,26.0438052216531,25.8124384794106,26.1351749202503,25.85353233126,25.9873378715827,25.7308082585412,26.6200610985947,26.8935518387739,26.7224792911994,26.6942199832563,26.7583882946071,25.8092826574797,25.7330963508105,25.941651356652,26.0608605661937,25.660308190521,26.8583509091928,27.0331416742171,26.5768147076182,26.8587080929929,26.9145374817734,26.6363430609686,26.533928614815,26.5848492161368,26.4755884545578,26.6004489570016,26.9508321053334,26.6386569887341,26.7696318629458,26.762444853369,26.7314577813331,27.0490667309036,27.0843881379187,26.9554714973428,26.7817847513654,26.9199376205708
ACIAD_RS05180,25.629356019539,25.0780075806955,24.6317672602411,26.0058811483385,26.393191277773,24.920461991219,24.0600488605516,25.3386074445706,24.779172871553,25.7460123703945,25.7700956263754,26.7965378053881,25.6552920809256,25.7535719130516,24.2589688621672,26.3445356111703,26.2790182778593,25.9450345490531,26.3831567477269,26.142622078676,25.7605543205727,25.7899084760716,25.7883621512516,24.4886388891798,25.647499319659,25.8723654954365,25.7859778383998,25.9369307265325,26.2615939645946,25.3527778690542,26.1081813995887,25.2400537660437,25.7385938208818,26.2076025630915,25.9375279890642,25.1834008026271,26.0355094477518,25.7997729236972,25.8482509567698,25.7884922888926
ACIAD_RS05175,25.7356163812976,25.6874224775282,25.8577558767487,25.8380134125473,25.7842762070885,26.5420436351328,26.3070799964066,25.7454920170238,26.338424660058,26.1431723857301,25.5335779760022,25.7593504349036,25.4935072796147,25.6688791035853,25.8074065186654,26.0885427168564,25.9525305701995,25.9350740489555,26.0043792407383,26.0008423815214,25.5551796283861,25.4601657645067,25.5956866391502,26.5967853371872,25.5347317304025,25.5906234144741,25.6778825797752,25.7010135626771,25.6104635679343,25.9691321127742,25.9508091142387,26.2420735802182,26.1435090926386,25.7473641405062,25.698581607185,25.6905468939335,25.8426180891503,25.6986801726427,25.4886092794768,25.6748925604399
ACIAD_RS05170,27.2383535940629,27.0266302457896,27.1317315046533,27.1799228846578,27.1312978725986,26.8017662819348,27.0291887946599,26.8639609011494,26.8476693219149,26.8219420153223,26.5875175027197,26.648679205296,26.6505129278536,26.5660875735476,26.6020347422224,27.2798722972444,27.2995838573085,27.253894306127,27.3657437340306,27.3352943786432,27.2582165160172,27.2555342785627,27.2141968039701,27.3370177489844,27.3784644888546,27.0068988695528,27.1724747259314,26.89958166078,26.9250758666208,27.0179142893272,27.1202386621188,26.8643184701738,27.0039119143912,27.0114807594733,26.9133139958713,27.0330683897631,27.3213736771245,27.0754105800323,27.0713565240914,27.1640854879204
ACIAD_RS05165,25.5395310548418,25.32891706675,25.3404876090672,25.5587610251003,25.4497776054349,27.9472002145924,28.0551463005144,28.0235458879462,27.8921083068316,27.979907113427,27.9331813713318,28.0273308914482,27.9751356285052,28.0008688011473,28.0609999184987,25.8814655100267,25.6215054038034,25.6768254423107,25.6535916887654,25.8870346562665,25.7520500539404,25.7623389213693,25.8226888085632,25.166162216798,25.4662601919734,27.608124067988,27.6780690093375,27.6916453066959,27.7441589567006,27.6177131388426,27.5589282197934,27.6477311205729,27.6916431049168,27.7905888779894,27.7313104574024,25.6786728498881,25.6551813159752,25.7871112654888,25.7206284808241,25.8049585412793
ACIAD_RS05160,25.7867066017605,25.7405972414352,25.9270413459307,25.6764788793994,25.6623681614112,25.9171003031112,25.7247021870007,25.9068104711721,25.9078340840973,25.7852988900229,25.9518961756656,26.0840539102222,26.0514440942396,25.9177086244963,26.1081492236131,25.8817648977533,25.871037574505,25.9675271064341,25.9260558218607,25.9083646411466,25.7991702441368,25.4307187484025,25.6531911124166,25.7409593895477,25.8193615884423,26.0722864862382,25.9876781172567,26.1133674940496,26.1763677801959,26.0796363011074,26.0938701324852,26.2436570576151,26.240493713756,26.1719559918005,26.2017259339692,25.6289578736251,25.6234225268214,25.6334951392211,25.4519114594741,25.4896422770879
ACIAD_RS05155,27.8197837453011,27.3576524825162,27.6660006331222,27.8595433991767,27.7726299568482,26.8553094315673,26.8497046016227,26.97194969143,27.0646259338453,27.0830901510219,26.5954887308307,26.6399557653259,26.8124496622696,26.698174201654,26.6651760605099,27.8193760949604,27.6869722267129,27.7216467917363,27.823319021169,27.7682386435943,27.5327322452665,27.8131206368096,27.580982750199,27.6623590749974,27.6399848901134,26.9020006284313,26.9981887426304,27.0526229884663,26.9444177264004,26.8514553879242,26.8447422507474,26.8936702599838,26.9506754590173,26.7690011833522,26.7812165660429,27.4891540071271,27.5012560802913,27.6161703759027,27.6315739245908,27.6232884013701
ACIAD_RS05150,28.035858147421,27.8493514862459,28.1333167888343,28.2185934433733,28.0520560650124,27.3490121850926,27.3634000881981,27.5285942521874,27.3440622782897,27.4720512846132,27.2876641246964,27.0411324966123,27.198117628088,27.220675687276,27.2371266576722,28.0177151666175,27.9320850383446,28.0316255591326,28.0171584020327,28.0794297262513,27.929920652211,27.9756542768925,27.9464921026495,28.0764645276165,28.0148016111118,27.2297550440552,27.2712127317569,27.3218715839533,27.2645037776228,27.1312138721236,27.1342844944087,27.2486126085578,27.350384111852,27.0872408753821,27.0776189549073,27.822406116252,27.7806156561735,27.6263800852654,27.5778662813187,27.7583543839492
ACIAD_RS05140,19.9094558277691,20.3669846844132,20.6115017945174,18.3596361831401,20.3738623117319,27.1633700489588,27.1475850461379,26.9837881570667,26.6958627561055,26.8439954827713,20.2438217705323,19.9069048244944,20.627159608457,19.5368953736437,19.6015943366124,19.832601772311,19.6298444630715,20.1768188681369,18.8019433909447,20.1383697197066,19.3268615046732,20.571203702426,20.8243692890844,20.3156938841286,20.6664924017033,20.2173682982044,20.8013799265651,20.1992952544394,20.2754596578902,20.023134655863,27.9850493705952,26.9960698748641,26.8725100395923,27.3049752439843,26.22814803532,20.2087342870632,20.0220088722453,19.4615640080608,19.9564641463677,21.1352078236143
ACIAD_RS05135,18.7865132745344,20.3029604651625,19.9015467746298,20.3647733504021,19.1363607385151,24.1951960930567,24.0279361433448,24.531913292045,24.2177269942791,24.2989873779393,19.9317354449562,19.2315804088428,18.7493626110109,20.5913847577363,19.4948592873383,19.7335536695321,20.1385094345799,21.0996880913655,19.0904495334363,20.1323704769389,20.0157093268824,19.6725417275331,20.7078391752994,19.3489081324277,20.6115284318212,19.4647363671537,18.9280030022672,19.5313946101997,18.2733297455395,21.1047523789806,18.9953089629473,19.0551126471723,18.6241541884165,19.9730963723072,19.4595238166832,18.7447018148934,19.855271626105,21.267193506747,19.5583569263922,19.6791916327679
ACIAD_RS05115,22.153152841103,22.4093792784499,21.8546381649577,22.2094849463277,22.099074719449,22.3331293561068,22.3253844204843,21.2923857371281,20.6761116522186,21.9083341915013,18.4974384956085,21.1157635304505,19.913331868341,19.6003361680315,21.4508841636067,22.3747245743235,22.2000905966304,22.2125169462192,22.1432081574455,22.4070606074201,21.3626683941003,22.0015242488218,20.688133465482,21.1194882958013,22.2065064696443,20.3431412168508,20.6731578888466,19.5556282517588,20.6218201397521,19.7838142755288,20.9205486947704,18.9183907227422,21.1263849643474,20.7960649309352,21.2843122542979,21.1750601464635,20.8995316790314,21.1413955687074,20.8190764501348,21.2711053421153
ACIAD_RS05110,30.9876193524539,31.2432106749936,31.0475809640392,30.6795130838592,30.8502186708104,31.6098909694933,31.6541842490441,31.5227050324955,31.5418762753554,31.5657848897463,31.3846295341132,31.4257105496882,31.4956866700639,31.4335749272781,31.651476536962,31.5720953611656,31.4831939662384,31.5027222887311,31.4998596090316,31.5108551915683,31.3406037312154,31.2537695712723,31.2342282761318,31.4001250096293,31.4904188755319,31.3282443441726,31.2455969500619,31.3267686978959,31.2575441706313,31.369792877859,31.9248142338653,31.9187957868686,31.835533226212,31.7304554792099,31.7116907690359,31.7305869577061,31.7281337629622,31.5339727127653,31.5152395349519,31.4651988754123
ACIAD_RS05105,23.027716824116,22.7608386890192,23.077689324545,22.5682966656577,22.9817764509821,20.9008990181576,21.6849278097425,21.6724915379627,20.5194996015431,21.2321379248376,19.1242586567282,18.0158028280169,20.2577232693313,20.7693968336026,19.3857549858493,18.8249046684906,20.0757673906857,19.1865855697912,21.2291911277072,20.9159654234007,19.8068834388289,19.6877174923044,20.1407935995257,18.9501624649782,19.0680887276475,19.7862888213112,18.9276721206073,19.1457412672086,20.1983639193418,19.8010258412821,19.4979666730706,19.6014760361399,18.3571988778504,19.1029428867882,21.52440486637,19.6831770290742,19.6838179537065,18.885068135555,19.6342547415091,18.8053832909876
ACIAD_RS05100,22.5438003899453,21.6987120135703,22.6317307593469,22.6561174992828,22.7705568499994,21.254236627624,20.7520182989636,22.3891241237506,22.6714227346791,22.7751087462895,22.8518370038894,22.623308210031,22.9796017501428,21.6300679915227,22.5970626263829,22.9085692427198,23.0367824415329,23.0449351454962,23.1901591646136,22.8666572722346,22.6751634839992,22.5836880953754,22.5692323709193,22.1678387166207,22.7415644530036,21.5128550816122,21.5981750713211,22.4360538536674,22.5314756722962,21.907652650855,22.5208244670044,22.4868567983913,21.0972693560778,22.7846973177243,23.188339713476,22.5499299765351,20.8129240453444,22.2849509922065,22.9272864645882,22.5053481819947
ACIAD_RS05095,22.7267441952347,22.8531305438517,23.0172031267879,23.5410760345025,23.2324552597335,23.6247417722708,23.4011846617946,23.5002719260368,23.2566725563689,23.543176703181,23.1296907193674,23.2668765608105,23.1853963004972,23.0699425105141,23.3271716197399,22.8840367008975,23.051581417361,22.8254166819383,22.0268101557085,23.1273498092366,20.3937123126976,21.5426148501483,19.6075067417028,21.1090613642705,20.6498681486199,23.3664427456551,22.0508760273454,23.8384663321046,22.8046605749021,22.3320414256851,22.9145739385658,22.7194197133602,22.7930882135536,22.3286441333931,23.3226269615287,22.116943612752,21.5440970371751,21.8269883121469,21.9637692599511,20.3447057197022
ACIAD_RS05090,27.6461301017032,27.1825630381545,27.4684495392153,28.1593831222974,27.3455774486986,28.376638082855,28.4684025502328,28.2209165209524,28.3183628577604,28.3175314831135,28.1225031901228,28.0463581633984,28.1692578791984,27.9506252408636,28.2132322581827,28.2883419827727,28.207690438105,28.2657877262043,28.173132803404,28.1931207012087,28.8191648137196,28.4853987371683,28.5037723445292,28.6425288442023,28.6763620141186,28.610132056686,28.3880215811543,28.5262064378992,28.4068158659886,28.5864986982654,28.3190988006144,28.2607938636678,28.2397691267148,28.2644263673642,28.2684960204629,27.8686339012646,27.811207995893,27.9363440609719,27.97575433169,27.7672945350039
ACIAD_RS05080,24.41386422203,24.712719045621,24.3203370575179,24.3538776569187,24.3370646242096,25.11777421138,25.0046980856847,24.8840243313479,24.833755982183,25.0242706784824,24.9076638800277,24.9888764596564,24.909277913892,24.7048903754062,25.022671485847,24.7621650176746,24.86987533039,25.0688536484911,25.183277100142,24.9480329898196,25.2034418435202,25.2457539925771,24.9665564483519,25.3239958936745,25.3730012593093,24.4905344635495,24.4582698758084,24.5734958908383,24.3581584532124,24.4746923060385,24.6366940772252,24.7617031846106,24.9365044437533,24.5984187946057,24.933633097797,25.2507969294101,25.2093768530107,25.5244037133555,25.5220929926124,25.5664228240283
ACIAD_RS05075,30.0251884663036,30.0035249849667,29.9690294773052,29.9652408780072,29.9676587334812,30.1064615856796,30.1114860851572,30.08285814388,30.2578872220199,30.1862325898417,30.2006808727957,29.835094804852,29.9390297396939,30.0055271015323,29.6399870143775,30.0587181923525,30.0613906090753,29.9708678797821,30.0343223309183,30.0421692552292,30.3255890312251,30.2808666614052,30.3282603018217,30.0081515772035,30.1572844576466,30.0910766921723,30.077613527901,29.9930635911036,30.0832803025975,29.9250360850178,30.042385878796,29.9545924187165,30.0581723775547,30.1529372585914,30.2331682335745,29.9914017262047,30.0122608934057,30.1475844272932,30.2415502101341,30.0802678084049
ACIAD_RS05070,26.11463008176,26.2203802220651,26.4189561682054,26.0533243844226,26.1503546302956,26.2756407370993,25.8041861464666,25.9426349818874,25.8308374842815,26.0449151851685,25.739472358924,25.7872218007556,25.8404493593191,25.8400720293801,26.2937493964147,26.2209746559719,26.0688558181767,26.1769027266767,26.174068295846,26.1212798963236,25.9479956744026,25.9796908948813,25.8874322703316,25.9668303302028,25.5977687122641,25.9428406454224,25.9474350434423,26.0532833158683,25.6555537828185,25.8055286651216,25.8137901876028,26.0557085641017,25.6973604536737,25.830417655106,25.8618066338618,26.1818856959093,25.7664111683133,26.0014638858918,25.8488146018638,25.8340942485448
ACIAD_RS05065,25.0676308520974,25.5274930247436,24.8747275794556,25.0584458146503,25.2086826895998,25.9225651772672,25.7019472493234,26.0522288731899,26.0405325393188,25.9641382830725,25.8084200562079,25.8573256625419,26.0190905105723,25.8544108840872,25.9622990083557,25.5304705786498,25.3206474800383,25.3441404768697,25.3482121025043,25.5433175553574,25.5346519726928,25.557913055032,25.6401005835236,25.6770149573412,25.4481751806225,25.9030299153273,26.0636370625811,25.7865654202596,25.9713776721245,25.9502030503017,26.0675742002503,25.9495539404567,26.0608949267796,25.9794307113695,26.0815430806935,26.1262282366073,26.194649116579,26.1001098269671,25.7867541866002,25.9538696563384
ACIAD_RS05060,25.4152955065431,25.3308063293524,25.0888448936646,25.5429982948139,25.3806783113725,25.808481528718,25.6276432284509,25.2941767341094,25.4558491221774,25.6578853665358,25.0365192395463,25.0577948580709,25.1602156426532,24.7771636044238,25.3215878007411,25.2488796810153,25.189081215478,25.5067257238065,25.3641214704976,25.4048651063423,25.806420048088,25.7640361510427,25.5305998933394,25.7235419935684,25.4640135341889,25.7698695519601,25.643386687241,25.8400313191463,25.5979976158855,25.7265740201386,25.2556468347512,25.1878589074973,25.4772326860144,25.2126583844859,25.3446235704648,24.9524649363647,25.3551931713636,24.9934506567729,25.0381624986206,24.9965308738013
ACIAD_RS05055,19.9225004325391,19.9193310857519,21.6189658517427,20.0700757742445,20.6913745075259,23.3285824984651,23.7312964448592,23.2576495731444,23.1980320242255,23.2885723806432,23.0083161193698,22.6732903387512,23.0292386852426,22.9783449063342,22.7992155975993,23.2769588850113,21.7412741734491,23.690970932834,21.4794239246716,23.8517377267452,21.7471991686711,21.4821485405026,22.7977743877128,22.1679295532905,22.5887189410704,23.0065188039207,22.7818405037544,19.4465875047936,22.6792428413027,22.1933581309696,19.2937498686267,23.1797543314139,22.1191538881796,23.2231792625709,23.2716050148037,23.5086408861428,23.0740264851302,23.4753871951214,23.2151271651446,19.7325369969915
ACIAD_RS05035,25.3732684554026,24.2118020345865,24.959206474598,24.8296457856953,25.0638433722029,20.3248615077881,19.1585018603703,19.3464618420998,19.2653533568808,19.5850109908695,22.0108194437811,22.2869796785013,21.4740192650733,21.4012352910404,21.8096777513897,24.5539320348166,24.3613536846647,24.2737643936884,24.9585112179851,24.9351518298081,23.9289459875816,24.7193357694058,24.7046025554959,25.4652858515962,24.5453533552402,24.1181946770214,23.6691431848345,23.2843797105669,23.8898142791441,24.2634537913551,22.6682964121052,21.4217295384341,22.5297304976162,21.7396391643145,21.7186867058354,25.7359314096432,26.3727373666668,25.4750460489513,24.8740733839215,25.6650410421285
ACIAD_RS05030,19.6490255615939,19.3981082654503,18.8711597770035,19.8712578553542,17.7195948011824,20.583367091421,20.0316279384435,19.693324869232,19.9811764298873,20.6340600079291,19.1861933299862,20.9366688753696,18.7050651009769,20.4194217084583,19.1860317759619,21.0832683389995,21.049664174206,21.8179401681975,21.4963910576647,21.6531716761327,19.5192809921961,18.8845940732876,20.2371047039092,20.0232946281231,20.5224382097472,21.1211153932709,20.0955633019502,20.7488110106263,19.6039152013442,19.772739551275,20.241949545137,19.9699457524696,19.6554729368436,21.2851545325222,20.0173268038768,21.0382355395029,20.6176813339315,20.1397784973977,21.1222679265364,20.6514067471729
ACIAD_RS05025,23.6030028065909,23.9018798666475,23.5773838357879,23.5030499746059,23.5909045980582,24.7468176602531,24.4374752224551,24.8276091769712,24.6740756717477,24.5679144623771,23.7052572063856,23.4686348713363,23.6027968144092,23.7277629522806,23.3603164197954,24.5257827644379,24.5391176714895,24.5304795920173,24.3056952108535,24.5339558751451,24.3372980789785,24.3124356830062,24.1601131316599,24.2104352960445,24.4284553545261,23.4196135470221,24.3995626861493,23.838696292922,23.7833230310655,23.6981363943408,23.934360712798,23.8148573643694,24.1056438967243,24.0652013452757,23.9350709881874,25.1857988893403,25.1179850863761,24.6708923010083,24.7355300058546,24.6980274986098
ACIAD_RS05015,24.9197918909526,25.0600680626842,24.9453369923086,24.9797588188874,24.8347989152589,25.1121562563559,24.934889263466,24.9798247030513,24.9253232816959,25.1269153180149,24.8957447098871,24.6333754095293,24.8456400695785,24.8366971204055,24.7451667079125,25.5116848764532,25.3929511674683,25.4876788859252,25.4039581542034,25.5868190425844,24.8559365055319,24.9590235059829,25.0110493565542,25.1107407239981,24.9724995742956,24.6428885493983,24.7416282743001,24.5131960642727,24.659217681141,24.6578732421676,24.7662627470784,24.8818708877902,24.7703122639144,24.7394488762246,24.7919861227909,25.6101116461533,25.591327182528,25.4404904332703,25.5367716571628,25.4977504536766
